step_arrived;step_collisions;step_duration;step_ended;step_halting;step_inserted;step_loaded;step_meanSpeed;step_meanSpeedRelative;step_meanTravelTime;step_meanWaitingTime;step_running;step_stopped;step_teleports;step_time;step_waiting
152;0;1623812668685;152;53;260;452;5.67;0.20;56.90;1.13;108;0;0;233.00;7
152;0;1623812668686;152;51;262;452;5.84;0.21;56.90;1.13;110;0;0;234.00;7
152;0;1623812668687;152;50;263;452;5.94;0.21;56.90;1.13;111;0;0;235.00;8
153;0;1623812668687;153;50;264;452;5.98;0.22;56.86;1.12;111;0;0;236.00;8
155;0;1623812668688;155;49;264;452;5.61;0.20;57.28;1.12;109;0;0;237.00;9
155;0;1623812668689;155;50;264;452;5.62;0.20;57.28;1.12;109;0;0;238.00;9
157;0;1623812668689;157;49;264;452;5.30;0.19;58.59;1.12;107;0;0;239.00;10
159;0;1623812668690;159;50;266;452;5.34;0.19;58.99;1.12;107;0;0;240.00;10
160;0;1623812668691;160;50;266;452;5.28;0.19;59.33;1.12;106;0;0;241.00;11
162;0;1623812668691;162;51;267;452;5.29;0.19;59.52;1.12;105;0;0;242.00;12
162;0;1623812668692;162;49;268;452;5.72;0.21;59.52;1.13;106;0;0;243.00;12
163;0;1623812668693;163;51;271;452;6.28;0.23;59.73;1.13;108;0;0;244.00;12
165;0;1623812668693;165;48;271;452;6.11;0.22;59.82;1.13;106;0;0;245.00;14
166;0;1623812668694;166;46;271;452;6.08;0.22;59.95;1.13;105;0;0;246.00;14
166;0;1623812668694;166;43;272;452;6.39;0.23;59.95;1.13;106;0;0;247.00;14
167;0;1623812668695;167;45;273;452;6.30;0.23;60.15;1.13;106;0;0;248.00;14
168;0;1623812668696;168;45;273;452;6.05;0.22;60.15;1.13;105;0;0;249.00;15
169;0;1623812668696;169;45;274;452;5.81;0.21;60.13;1.23;105;0;0;250.00;14
169;0;1623812668697;169;45;275;452;6.07;0.22;60.13;1.23;106;0;0;251.00;14
170;0;1623812668698;170;45;275;452;5.95;0.21;60.12;1.23;105;0;0;252.00;14
170;0;1623812668698;170;45;278;452;6.30;0.23;60.12;1.35;108;0;0;253.00;13
172;0;1623812668699;172;48;279;452;5.86;0.21;60.11;1.46;107;0;0;254.00;12
174;0;1623812668699;174;48;280;452;5.67;0.20;59.99;1.46;106;0;0;255.00;12
174;0;1623812668700;174;50;281;452;5.88;0.21;59.99;1.46;107;0;0;256.00;12
174;0;1623812668701;174;49;284;452;6.46;0.23;59.99;1.45;110;0;0;257.00;12
175;0;1623812668702;175;49;285;452;6.36;0.23;59.98;1.45;110;0;0;258.00;12
176;0;1623812668703;176;48;285;452;6.06;0.22;60.65;1.45;109;0;0;259.00;12
178;0;1623812668703;178;46;285;452;5.55;0.20;60.59;1.45;107;0;0;260.00;13
180;0;1623812668704;180;44;285;452;4.96;0.18;61.11;1.45;105;0;0;261.00;14
180;0;1623812668705;180;46;285;452;4.77;0.17;61.11;1.45;105;0;0;262.00;14
180;0;1623812668705;180;44;287;452;5.20;0.19;61.11;1.45;107;0;0;263.00;15
181;0;1623812668706;181;45;287;452;4.82;0.17;61.76;1.45;106;0;0;264.00;16
182;0;1623812668707;182;47;288;452;4.65;0.17;61.64;1.45;106;0;0;265.00;16
183;0;1623812668707;183;43;290;452;4.94;0.18;61.84;1.44;107;0;0;266.00;16
184;0;1623812668708;184;45;291;452;4.97;0.18;61.73;1.44;107;0;0;267.00;16
184;0;1623812668709;184;46;291;452;4.80;0.17;61.73;1.44;107;0;0;268.00;16
184;0;1623812668709;184;47;291;452;4.68;0.17;61.73;1.44;107;0;0;269.00;16
187;0;1623812668710;187;45;293;452;4.41;0.16;62.58;1.44;106;0;0;270.00;16
187;0;1623812668710;187;43;293;452;4.50;0.16;62.58;1.44;106;0;0;271.00;16
