timestep_time;vehicle_angle;vehicle_id;vehicle_lane;vehicle_pos;vehicle_slope;vehicle_speed;vehicle_type;vehicle_x;vehicle_y
44.00;353.62;245;-695429325#0_1;0.75;0.00;0.00;DEFAULT_VEHTYPE;186.54;804.49
44.00;353.61;283;-695429325#0_1;8.25;0.00;0.00;DEFAULT_VEHTYPE;185.70;811.95
44.00;353.61;391;-695429325#0_0;8.25;0.00;0.00;DEFAULT_VEHTYPE;188.88;812.30
44.00;352.75;519;-39368999#0_0;218.23;0.00;26.29;DEFAULT_VEHTYPE;197.78;733.95
44.00;261.84;526;695446624#1_2;2.91;0.00;0.01;DEFAULT_VEHTYPE;193.46;832.03
44.00;172.28;747;-695446623#0_1;12.99;0.00;0.00;DEFAULT_VEHTYPE;178.68;843.11
44.00;171.81;9;39368999#0_1;195.96;0.00;22.42;DEFAULT_VEHTYPE;211.07;579.85
45.00;81.99;142;695504114#1_0;129.94;0.00;18.66;DEFAULT_VEHTYPE;138.68;812.21
45.00;81.98;198;695504114#2_2;5.73;0.00;9.18;DEFAULT_VEHTYPE;165.72;822.49
45.00;353.62;245;-695429325#0_1;0.75;0.00;0.00;DEFAULT_VEHTYPE;186.54;804.49
45.00;342.21;283;:cluster_2991819236_420249033_9_0;1.60;0.00;2.60;DEFAULT_VEHTYPE;184.51;814.09
45.00;353.52;391;:cluster_2991819236_420249033_6_0;0.77;0.00;1.78;DEFAULT_VEHTYPE;188.68;814.07
45.00;353.63;519;-39368999#0_0;240.02;0.00;21.79;DEFAULT_VEHTYPE;195.23;755.59
45.00;261.84;526;695446624#1_2;2.92;0.00;0.01;DEFAULT_VEHTYPE;193.45;832.03
45.00;171.80;747;:cluster_2991819236_420249033_18_0;0.43;0.00;1.43;DEFAULT_VEHTYPE;178.91;841.70
45.00;171.81;9;39368999#0_1;217.73;0.00;21.77;DEFAULT_VEHTYPE;214.17;558.32
46.00;81.99;142;695504114#1_0;144.33;0.00;14.38;DEFAULT_VEHTYPE;152.92;814.22
46.00;81.98;198;695504114#2_2;10.68;0.00;4.95;DEFAULT_VEHTYPE;170.61;823.18
46.00;353.61;245;-695429325#0_1;3.26;0.00;2.51;DEFAULT_VEHTYPE;186.26;806.98
46.00;298.97;283;:cluster_2991819236_420249033_22_0;1.46;0.00;2.20;DEFAULT_VEHTYPE;182.81;813.36
46.00;353.04;391;:cluster_2991819236_420249033_6_0;5.02;0.00;4.24;DEFAULT_VEHTYPE;188.16;818.28
46.00;353.63;519;-39368999#0_0;257.31;0.00;17.29;DEFAULT_VEHTYPE;193.31;772.76
46.00;261.84;526;695446624#1_2;2.92;0.00;0.00;DEFAULT_VEHTYPE;193.45;832.03
46.00;167.80;747;:cluster_2991819236_420249033_18_0;3.96;0.00;3.53;DEFAULT_VEHTYPE;179.73;838.27
46.00;171.81;9;39368999#0_1;234.99;0.00;17.27;DEFAULT_VEHTYPE;216.62;541.24
47.00;81.96;142;695504114#2_0;2.49;0.00;10.59;DEFAULT_VEHTYPE;163.42;815.70
47.00;81.98;198;695504114#2_2;11.13;0.00;0.45;DEFAULT_VEHTYPE;171.05;823.24
47.00;353.61;245;-695429325#0_1;4.75;0.00;1.49;DEFAULT_VEHTYPE;186.09;808.47
47.00;213.28;283;695429325#0_1;1.73;0.00;2.61;DEFAULT_VEHTYPE;182.60;810.86
47.00;353.04;391;:cluster_2991819236_420249033_6_0;10.78;0.00;5.76;DEFAULT_VEHTYPE;187.46;824.01
47.00;353.62;519;-695429325#1_0;11.14;0.00;13.60;DEFAULT_VEHTYPE;191.79;786.28
47.00;261.84;526;695446624#1_2;2.92;0.00;0.00;DEFAULT_VEHTYPE;193.45;832.03
47.00;261.79;570;695446624#0_0;5.10;0.00;13.71;DEFAULT_VEHTYPE;219.08;842.18
47.00;165.82;747;:cluster_2991819236_420249033_18_0;7.97;0.00;4.01;DEFAULT_VEHTYPE;180.72;834.39
47.00;171.76;9;39368999#0_1;247.76;0.00;12.77;DEFAULT_VEHTYPE;218.45;528.60
48.00;81.97;142;695504114#2_0;8.59;0.00;6.09;DEFAULT_VEHTYPE;169.46;816.55
48.00;81.98;198;695504114#2_2;11.15;0.00;0.02;DEFAULT_VEHTYPE;171.07;823.24
48.00;353.61;245;-695429325#0_1;7.97;0.00;3.22;DEFAULT_VEHTYPE;185.73;811.66
48.00;173.61;283;695429325#0_1;6.39;0.00;4.66;DEFAULT_VEHTYPE;183.12;806.23
48.00;353.04;391;:cluster_2991819236_420249033_6_0;18.60;0.00;7.82;DEFAULT_VEHTYPE;186.52;831.78
48.00;353.62;519;-695429325#1_0;25.21;0.00;14.07;DEFAULT_VEHTYPE;190.23;800.26
48.00;261.84;526;695446624#1_2;2.92;0.00;0.00;DEFAULT_VEHTYPE;193.45;832.03
48.00;261.79;570;695446624#0_0;17.98;0.00;12.88;DEFAULT_VEHTYPE;206.34;840.34
48.00;161.19;747;:cluster_2991819236_420249033_18_0;9.32;0.00;1.34;DEFAULT_VEHTYPE;181.41;833.23
48.00;172.31;769;-695446623#1_0;5.10;0.00;20.87;DEFAULT_VEHTYPE;167.70;900.43
48.00;169.82;9;39368999#0_1;256.03;0.00;8.27;DEFAULT_VEHTYPE;219.91;520.47
49.00;81.97;142;695504114#2_0;10.18;0.00;1.59;DEFAULT_VEHTYPE;171.05;816.77
49.00;81.98;198;695504114#2_2;11.15;0.00;0.00;DEFAULT_VEHTYPE;171.07;823.24
49.00;348.95;245;:cluster_2991819236_420249033_8_0;4.05;0.00;5.33;DEFAULT_VEHTYPE;184.74;816.90
49.00;173.62;283;695429325#1_1;3.34;0.00;6.30;DEFAULT_VEHTYPE;183.81;800.07
49.00;353.04;391;:cluster_2991819236_420249033_6_0;28.37;0.00;9.78;DEFAULT_VEHTYPE;185.33;841.49
49.00;353.61;519;-695429325#0_0;6.77;0.00;10.74;DEFAULT_VEHTYPE;189.05;810.83
49.00;261.84;526;695446624#1_2;2.92;0.00;0.00;DEFAULT_VEHTYPE;193.45;832.03
49.00;261.81;570;:6530229491_0_0;2.49;0.00;8.54;DEFAULT_VEHTYPE;197.88;839.13
49.00;160.76;747;:cluster_2991819236_420249033_18_0;9.44;0.00;0.12;DEFAULT_VEHTYPE;181.47;833.12
49.00;172.31;769;-695446623#1_1;25.33;0.00;20.23;DEFAULT_VEHTYPE;173.58;880.81
49.00;169.82;9;39368999#0_1;259.79;0.00;3.77;DEFAULT_VEHTYPE;220.57;516.77
50.00;81.97;142;695504114#2_0;10.70;0.00;0.52;DEFAULT_VEHTYPE;171.56;816.85
50.00;81.98;198;695504114#2_2;11.15;0.00;0.00;DEFAULT_VEHTYPE;171.07;823.24
50.00;344.84;245;:cluster_2991819236_420249033_8_0;8.67;0.00;4.62;DEFAULT_VEHTYPE;183.52;821.32
50.00;173.62;283;695429325#1_1;11.06;0.00;7.72;DEFAULT_VEHTYPE;184.67;792.40
50.00;352.32;391;695446623#0_0;10.33;0.00;11.82;DEFAULT_VEHTYPE;183.77;853.21
50.00;5.70;519;:cluster_2991819236_420249033_5_0;3.88;0.00;6.36;DEFAULT_VEHTYPE;189.38;817.06
50.00;261.84;526;695446624#1_2;2.92;0.00;0.00;DEFAULT_VEHTYPE;193.45;832.03
50.00;261.86;570;695446624#1_0;2.70;0.00;5.20;DEFAULT_VEHTYPE;192.70;838.38
50.00;160.72;747;:cluster_2991819236_420249033_18_0;9.45;0.00;0.01;DEFAULT_VEHTYPE;181.48;833.11
50.00;172.31;769;-695446623#1_1;41.99;0.00;16.67;DEFAULT_VEHTYPE;175.81;864.29
50.00;142.67;9;:1333361924_7_0;0.36;0.00;2.79;DEFAULT_VEHTYPE;222.73;515.59
51.00;81.97;142;695504114#2_0;11.07;0.00;0.36;DEFAULT_VEHTYPE;171.93;816.90
51.00;81.98;198;695504114#2_2;11.15;0.00;0.00;DEFAULT_VEHTYPE;171.07;823.24
51.00;321.03;245;:cluster_2991819236_420249033_21_0;5.37;0.00;6.83;DEFAULT_VEHTYPE;179.56;826.70
51.00;173.62;283;695429325#1_1;21.35;0.00;10.29;DEFAULT_VEHTYPE;185.81;782.17
51.00;352.31;391;695446623#1_0;10.07;0.00;13.83;DEFAULT_VEHTYPE;181.93;866.82
51.00;64.75;519;695504114#3_0;0.14;0.00;6.28;DEFAULT_VEHTYPE;194.45;820.25
51.00;261.84;526;695446624#1_2;2.92;0.00;0.00;DEFAULT_VEHTYPE;193.45;832.03
51.00;284.91;570;:cluster_2991819236_420249033_0_0;5.10;0.00;6.32;DEFAULT_VEHTYPE;186.75;839.44
51.00;152.02;747;:cluster_2991819236_420249033_24_0;2.40;0.00;2.51;DEFAULT_VEHTYPE;182.75;830.96
51.00;172.29;769;-695446623#0_1;4.08;0.00;12.56;DEFAULT_VEHTYPE;177.48;851.94
51.00;68.23;9;-39368999#0_1;0.50;0.00;2.48;DEFAULT_VEHTYPE;223.65;517.72
52.00;81.97;142;695504114#2_0;11.14;0.00;0.07;DEFAULT_VEHTYPE;171.99;816.91
52.00;81.98;198;695504114#2_2;11.15;0.00;0.00;DEFAULT_VEHTYPE;171.07;823.24
52.00;271.93;245;695490087#0_2;0.55;0.00;9.38;DEFAULT_VEHTYPE;170.71;828.72
52.00;173.59;283;39368999#0_1;4.79;0.00;12.81;DEFAULT_VEHTYPE;187.24;769.44
52.00;352.31;391;695446623#1_0;26.10;0.00;16.03;DEFAULT_VEHTYPE;179.79;882.71
52.00;81.04;519;:6530229492_0_0;4.59;0.00;8.22;DEFAULT_VEHTYPE;202.57;821.53
52.00;261.84;526;695446624#1_2;2.92;0.00;0.00;DEFAULT_VEHTYPE;193.45;832.03
52.00;344.38;570;695446623#0_0;1.90;0.00;5.85;DEFAULT_VEHTYPE;184.90;844.85
52.00;133.51;747;:cluster_2991819236_420249033_24_0;7.03;0.00;4.63;DEFAULT_VEHTYPE;186.09;827.92
52.00;172.28;769;-695446623#0_1;12.15;0.00;8.06;DEFAULT_VEHTYPE;178.56;843.95
52.00;349.83;9;-39368999#0_1;5.24;0.00;4.74;DEFAULT_VEHTYPE;222.82;522.39
53.00;81.97;142;695504114#2_0;11.14;0.00;0.01;DEFAULT_VEHTYPE;172.00;816.91
53.00;81.98;198;695504114#2_2;11.15;0.00;0.00;DEFAULT_VEHTYPE;171.07;823.24
53.00;261.57;245;:6530229490_0_2;0.35;0.00;11.81;DEFAULT_VEHTYPE;159.03;826.99
53.00;173.64;283;39368999#0_1;19.93;0.00;15.14;DEFAULT_VEHTYPE;188.92;754.40
53.00;352.31;391;695446623#1_0;44.15;0.00;18.05;DEFAULT_VEHTYPE;177.37;900.60
53.00;81.04;519;695504114#4_0;9.36;0.00;9.77;DEFAULT_VEHTYPE;212.22;823.05
53.00;261.84;526;695446624#1_2;2.92;0.00;0.00;DEFAULT_VEHTYPE;193.45;832.03
53.00;352.32;570;695446623#0_0;9.56;0.00;7.67;DEFAULT_VEHTYPE;183.87;852.45
53.00;96.66;747;:cluster_2991819236_420249033_24_0;13.43;0.00;6.40;DEFAULT_VEHTYPE;192.16;826.60
53.00;152.81;769;:cluster_2991819236_420249033_19_0;2.25;0.00;4.10;DEFAULT_VEHTYPE;180.53;840.78
53.00;349.84;9;-39368999#0_1;12.24;0.00;7.01;DEFAULT_VEHTYPE;221.58;529.29
54.00;81.97;142;695504114#2_0;11.15;0.00;0.00;DEFAULT_VEHTYPE;172.00;816.91
54.00;81.98;198;695504114#2_2;11.15;0.00;0.00;DEFAULT_VEHTYPE;171.07;823.24
54.00;261.55;245;695490087#1_2;8.96;0.00;13.60;DEFAULT_VEHTYPE;145.56;824.98
54.00;172.87;283;39368999#0_1;37.00;0.00;17.07;DEFAULT_VEHTYPE;190.87;737.45
54.00;81.04;519;695504114#4_0;20.46;0.00;11.10;DEFAULT_VEHTYPE;223.18;824.78
54.00;261.84;526;695446624#1_2;2.92;0.00;0.00;DEFAULT_VEHTYPE;193.45;832.03
54.00;352.31;570;695446623#1_0;4.68;0.00;9.20;DEFAULT_VEHTYPE;182.65;861.47
54.00;81.07;747;:6530229492_0_2;3.81;0.00;8.73;DEFAULT_VEHTYPE;200.80;827.72
54.00;54.45;769;695446623#0_1;0.96;0.00;3.39;DEFAULT_VEHTYPE;181.85;843.51
54.00;351.81;9;-39368999#0_1;21.35;0.00;9.11;DEFAULT_VEHTYPE;220.28;538.31
55.00;81.97;142;695504114#2_0;11.15;0.00;0.00;DEFAULT_VEHTYPE;172.01;816.91
55.00;81.98;198;695504114#2_2;11.15;0.00;0.00;DEFAULT_VEHTYPE;171.07;823.24
55.00;261.55;245;695490087#1_2;25.14;0.00;16.18;DEFAULT_VEHTYPE;129.55;822.60
55.00;172.75;283;39368999#0_1;55.71;0.00;18.71;DEFAULT_VEHTYPE;193.24;718.90
55.00;81.04;519;695504114#4_0;33.37;0.00;12.91;DEFAULT_VEHTYPE;235.94;826.79
55.00;261.84;526;695446624#1_2;2.92;0.00;0.00;DEFAULT_VEHTYPE;193.45;832.03
55.00;261.79;543;695446624#0_0;5.10;0.00;13.71;DEFAULT_VEHTYPE;219.08;842.18
55.00;352.31;570;695446623#1_0;16.05;0.00;11.38;DEFAULT_VEHTYPE;181.13;872.75
55.00;81.04;747;695504114#4_2;9.62;0.00;10.81;DEFAULT_VEHTYPE;211.49;829.41
55.00;352.32;769;695446623#0_1;6.31;0.00;5.35;DEFAULT_VEHTYPE;181.14;848.81
55.00;351.81;9;-39368999#0_1;31.88;0.00;10.52;DEFAULT_VEHTYPE;218.78;548.73
56.00;81.97;142;695504114#2_0;11.15;0.00;0.00;DEFAULT_VEHTYPE;172.01;816.91
56.00;81.98;198;695504114#2_2;11.15;0.00;0.00;DEFAULT_VEHTYPE;171.07;823.24
56.00;261.55;245;695490087#1_2;42.68;0.00;17.54;DEFAULT_VEHTYPE;112.18;820.02
56.00;172.74;283;39368999#0_1;76.24;0.00;20.53;DEFAULT_VEHTYPE;195.83;698.54
56.00;83.07;5;695504114#1_0;5.10;0.00;25.75;DEFAULT_VEHTYPE;14.80;796.30
56.00;81.04;519;695504114#4_0;47.72;0.00;14.35;DEFAULT_VEHTYPE;250.11;829.02
56.00;261.84;526;695446624#1_2;2.92;0.00;0.00;DEFAULT_VEHTYPE;193.45;832.03
56.00;261.82;543;695446624#0_1;18.48;0.00;13.38;DEFAULT_VEHTYPE;206.29;837.11
56.00;352.31;570;695446623#1_0;29.37;0.00;13.32;DEFAULT_VEHTYPE;179.35;885.95
56.00;81.04;747;695504114#4_2;22.96;0.00;13.34;DEFAULT_VEHTYPE;224.66;831.49
56.00;352.32;769;695446623#1_1;0.06;0.00;7.83;DEFAULT_VEHTYPE;180.10;856.47
56.00;351.81;9;-39368999#0_1;43.79;0.00;11.92;DEFAULT_VEHTYPE;217.08;560.53
57.00;81.97;142;695504114#2_0;11.15;0.00;0.00;DEFAULT_VEHTYPE;172.01;816.91
57.00;81.98;198;695504114#2_2;11.15;0.00;0.00;DEFAULT_VEHTYPE;171.07;823.24
57.00;261.55;245;695490087#1_2;62.42;0.00;19.74;DEFAULT_VEHTYPE;92.65;817.12
57.00;172.88;283;39368999#0_1;98.93;0.00;22.69;DEFAULT_VEHTYPE;198.65;676.04
57.00;83.07;5;695504114#1_0;29.58;0.00;24.48;DEFAULT_VEHTYPE;39.12;799.25
57.00;261.84;526;695446624#1_2;2.92;0.00;0.00;DEFAULT_VEHTYPE;193.45;832.03
57.00;261.82;543;:6530229491_0_1;3.33;0.00;8.88;DEFAULT_VEHTYPE;197.51;835.85
57.00;352.31;570;695446623#1_0;44.99;0.00;15.62;DEFAULT_VEHTYPE;177.26;901.42
57.00;81.04;747;695504114#4_2;38.29;0.00;15.33;DEFAULT_VEHTYPE;239.80;833.88
57.00;352.31;769;695446623#1_1;9.27;0.00;9.21;DEFAULT_VEHTYPE;178.87;865.60
57.00;351.81;9;-39368999#0_1;57.87;0.00;14.08;DEFAULT_VEHTYPE;215.07;574.47
58.00;81.97;142;695504114#2_0;11.15;0.00;0.00;DEFAULT_VEHTYPE;172.01;816.91
58.00;81.98;198;695504114#2_2;11.15;0.00;0.00;DEFAULT_VEHTYPE;171.07;823.24
58.00;262.84;245;695490087#1_2;84.43;0.00;22.01;DEFAULT_VEHTYPE;70.79;814.36
58.00;172.88;283;39368999#0_1;123.82;0.00;24.88;DEFAULT_VEHTYPE;201.73;651.35
58.00;83.07;5;695504114#1_0;54.84;0.00;25.26;DEFAULT_VEHTYPE;64.20;802.30
58.00;261.84;526;695446624#1_2;2.92;0.00;0.00;DEFAULT_VEHTYPE;193.45;832.03
58.00;261.80;543;695446624#1_1;3.04;0.00;4.71;DEFAULT_VEHTYPE;192.85;835.18
58.00;352.31;769;695446623#1_1;21.00;0.00;11.73;DEFAULT_VEHTYPE;177.30;877.22
58.00;351.81;9;-39368999#0_1;73.96;0.00;16.09;DEFAULT_VEHTYPE;212.78;590.40
59.00;81.97;142;695504114#2_0;11.15;0.00;0.00;DEFAULT_VEHTYPE;172.01;816.91
59.00;81.98;198;695504114#2_2;11.15;0.00;0.00;DEFAULT_VEHTYPE;171.07;823.24
59.00;262.84;245;695490087#1_2;108.09;0.00;23.66;DEFAULT_VEHTYPE;47.31;811.41
59.00;172.88;283;39368999#0_1;149.77;0.00;25.95;DEFAULT_VEHTYPE;204.95;625.61
59.00;261.79;450;695446624#0_0;5.10;0.00;13.71;DEFAULT_VEHTYPE;219.08;842.18
59.00;83.07;5;695504114#1_0;79.70;0.00;24.86;DEFAULT_VEHTYPE;88.89;805.30
59.00;261.84;526;695446624#1_2;2.92;0.00;0.00;DEFAULT_VEHTYPE;193.45;832.03
59.00;261.80;543;695446624#1_1;3.25;0.00;0.21;DEFAULT_VEHTYPE;192.64;835.15
59.00;352.31;769;695446623#1_1;35.08;0.00;14.08;DEFAULT_VEHTYPE;175.42;891.18
59.00;352.13;9;-39368999#0_1;91.70;0.00;17.74;DEFAULT_VEHTYPE;210.26;607.97
60.00;81.97;142;695504114#2_0;11.15;0.00;0.00;DEFAULT_VEHTYPE;172.01;816.91
60.00;81.98;198;695504114#2_2;11.15;0.00;0.00;DEFAULT_VEHTYPE;171.07;823.24
60.00;171.38;283;39368999#0_1;175.63;0.00;25.87;DEFAULT_VEHTYPE;208.17;599.96
60.00;261.79;450;695446624#0_0;17.70;0.00;12.60;DEFAULT_VEHTYPE;206.62;840.38
60.00;81.99;5;695504114#1_0;103.66;0.00;23.97;DEFAULT_VEHTYPE;112.64;808.55
60.00;261.84;526;695446624#1_2;2.92;0.00;0.00;DEFAULT_VEHTYPE;193.45;832.03
60.00;261.79;543;695446624#1_1;3.90;0.00;0.64;DEFAULT_VEHTYPE;192.00;835.05
60.00;352.88;9;-39368999#0_1;111.37;0.00;19.66;DEFAULT_VEHTYPE;207.94;627.50
61.00;81.97;142;695504114#2_0;11.15;0.00;0.00;DEFAULT_VEHTYPE;172.01;816.91
61.00;81.98;198;695504114#2_2;11.15;0.00;0.00;DEFAULT_VEHTYPE;171.07;823.24
61.00;171.81;283;39368999#0_1;200.81;0.00;25.17;DEFAULT_VEHTYPE;211.76;575.06
61.00;261.82;450;:6530229491_0_0;3.06;0.00;9.39;DEFAULT_VEHTYPE;197.32;839.05
61.00;81.99;5;695504114#1_0;123.13;0.00;19.47;DEFAULT_VEHTYPE;131.92;811.26
61.00;261.84;526;695446624#1_2;2.92;0.00;0.00;DEFAULT_VEHTYPE;193.45;832.03
61.00;261.79;543;695446624#1_1;3.92;0.00;0.02;DEFAULT_VEHTYPE;191.98;835.05
61.00;352.88;9;-39368999#0_1;133.50;0.00;22.13;DEFAULT_VEHTYPE;205.20;649.47
62.00;81.97;142;695504114#2_0;11.15;0.00;0.00;DEFAULT_VEHTYPE;172.01;816.91
62.00;81.98;198;695504114#2_2;11.15;0.00;0.00;DEFAULT_VEHTYPE;171.07;823.24
62.00;171.81;283;39368999#0_1;226.45;0.00;25.65;DEFAULT_VEHTYPE;215.41;549.68
62.00;261.86;450;695446624#1_0;3.09;0.00;5.04;DEFAULT_VEHTYPE;192.31;838.33
62.00;81.99;5;695504114#1_0;138.09;0.00;14.97;DEFAULT_VEHTYPE;146.75;813.35
62.00;261.84;526;695446624#1_2;2.92;0.00;0.00;DEFAULT_VEHTYPE;193.45;832.03
62.00;261.79;543;695446624#1_1;3.92;0.00;0.00;DEFAULT_VEHTYPE;191.98;835.05
62.00;352.88;9;-39368999#0_1;156.31;0.00;22.82;DEFAULT_VEHTYPE;202.37;672.12
63.00;81.97;142;695504114#2_0;11.15;0.00;0.00;DEFAULT_VEHTYPE;172.01;816.91
63.00;81.98;198;695504114#2_2;11.15;0.00;0.00;DEFAULT_VEHTYPE;171.07;823.24
63.00;170.03;283;39368999#0_1;252.08;0.00;25.63;DEFAULT_VEHTYPE;219.21;524.35
63.00;261.86;450;695446624#1_0;3.77;0.00;0.68;DEFAULT_VEHTYPE;191.63;838.23
63.00;81.98;5;:6530229489_0_0;1.13;0.00;10.47;DEFAULT_VEHTYPE;157.12;814.81
63.00;261.84;526;695446624#1_2;2.92;0.00;0.00;DEFAULT_VEHTYPE;193.45;832.03
63.00;261.79;543;695446624#1_1;3.92;0.00;0.00;DEFAULT_VEHTYPE;191.98;835.05
63.00;352.82;9;-39368999#0_1;178.87;0.00;22.55;DEFAULT_VEHTYPE;199.57;694.51
64.00;81.97;142;695504114#2_0;11.15;0.00;0.00;DEFAULT_VEHTYPE;172.01;816.91
64.00;81.98;198;695504114#2_2;11.15;0.00;0.00;DEFAULT_VEHTYPE;171.07;823.24
64.00;261.86;450;695446624#1_0;3.77;0.00;0.00;DEFAULT_VEHTYPE;191.63;838.23
64.00;81.96;5;695504114#2_0;2.12;0.00;5.99;DEFAULT_VEHTYPE;163.05;815.65
64.00;261.84;526;695446624#1_2;2.92;0.00;0.00;DEFAULT_VEHTYPE;193.45;832.03
64.00;261.79;543;695446624#1_1;3.92;0.00;0.00;DEFAULT_VEHTYPE;191.98;835.05
64.00;172.31;759;-695446623#1_0;5.10;0.00;20.87;DEFAULT_VEHTYPE;167.70;900.43
64.00;352.74;9;-39368999#0_1;201.74;0.00;22.87;DEFAULT_VEHTYPE;196.68;717.21
65.00;81.97;142;695504114#2_0;11.15;0.00;0.00;DEFAULT_VEHTYPE;172.01;816.91
65.00;81.98;198;695504114#2_2;11.15;0.00;0.00;DEFAULT_VEHTYPE;171.07;823.24
65.00;261.86;450;695446624#1_0;3.77;0.00;0.00;DEFAULT_VEHTYPE;191.63;838.23
65.00;81.96;5;695504114#2_0;3.61;0.00;1.49;DEFAULT_VEHTYPE;164.53;815.85
65.00;261.84;526;695446624#1_2;2.92;0.00;0.00;DEFAULT_VEHTYPE;193.45;832.03
65.00;261.79;543;695446624#1_1;3.92;0.00;0.00;DEFAULT_VEHTYPE;191.98;835.05
65.00;172.31;759;-695446623#1_1;25.93;0.00;20.83;DEFAULT_VEHTYPE;173.66;880.21
65.00;352.74;9;-39368999#0_1;224.18;0.00;22.44;DEFAULT_VEHTYPE;193.85;739.48
66.00;81.97;142;695504114#2_0;11.15;0.00;0.00;DEFAULT_VEHTYPE;172.01;816.91
66.00;81.98;198;695504114#2_2;11.15;0.00;0.00;DEFAULT_VEHTYPE;171.07;823.24
66.00;261.86;450;695446624#1_0;3.77;0.00;0.00;DEFAULT_VEHTYPE;191.63;838.23
66.00;81.96;5;695504114#2_0;3.64;0.00;0.04;DEFAULT_VEHTYPE;164.56;815.86
66.00;261.84;526;695446624#1_2;2.92;0.00;0.00;DEFAULT_VEHTYPE;193.45;832.03
66.00;261.79;543;695446624#1_1;3.92;0.00;0.00;DEFAULT_VEHTYPE;191.98;835.05
66.00;172.31;759;-695446623#1_1;42.30;0.00;16.37;DEFAULT_VEHTYPE;175.85;863.99
66.00;353.63;9;-39368999#0_1;246.69;0.00;22.51;DEFAULT_VEHTYPE;191.31;761.85
67.00;81.97;142;695504114#2_0;11.15;0.00;0.00;DEFAULT_VEHTYPE;172.01;816.91
67.00;81.98;198;695504114#2_2;11.15;0.00;0.00;DEFAULT_VEHTYPE;171.07;823.24
67.00;261.86;450;695446624#1_0;3.77;0.00;0.00;DEFAULT_VEHTYPE;191.63;838.23
67.00;81.96;5;695504114#2_0;3.65;0.00;0.00;DEFAULT_VEHTYPE;164.57;815.86
67.00;261.84;526;695446624#1_2;2.92;0.00;0.00;DEFAULT_VEHTYPE;193.45;832.03
67.00;261.79;543;695446624#1_1;3.92;0.00;0.00;DEFAULT_VEHTYPE;191.98;835.05
67.00;172.29;759;-695446623#0_1;4.09;0.00;12.26;DEFAULT_VEHTYPE;177.48;851.94
67.00;353.62;9;-695429325#1_1;7.62;0.00;20.71;DEFAULT_VEHTYPE;189.00;782.44
68.00;81.97;142;695504114#2_0;11.15;0.00;0.00;DEFAULT_VEHTYPE;172.01;816.91
68.00;81.98;198;695504114#2_2;11.15;0.00;0.00;DEFAULT_VEHTYPE;171.07;823.24
68.00;261.86;450;695446624#1_0;3.77;0.00;0.00;DEFAULT_VEHTYPE;191.63;838.23
68.00;81.96;5;695504114#2_0;3.65;0.00;0.00;DEFAULT_VEHTYPE;164.57;815.86
68.00;261.84;526;695446624#1_2;2.92;0.00;0.00;DEFAULT_VEHTYPE;193.45;832.03
68.00;261.79;543;695446624#1_1;3.92;0.00;0.00;DEFAULT_VEHTYPE;191.98;835.05
68.00;172.28;759;-695446623#0_1;11.85;0.00;7.76;DEFAULT_VEHTYPE;178.52;844.25
68.00;353.62;9;-695429325#1_1;23.83;0.00;16.21;DEFAULT_VEHTYPE;187.20;798.54
69.00;81.97;142;695504114#2_0;11.15;0.00;0.00;DEFAULT_VEHTYPE;172.01;816.91
69.00;81.98;198;695504114#2_2;11.15;0.00;0.00;DEFAULT_VEHTYPE;171.07;823.24
69.00;261.86;450;695446624#1_0;3.77;0.00;0.00;DEFAULT_VEHTYPE;191.63;838.23
69.00;81.96;5;695504114#2_0;3.65;0.00;0.00;DEFAULT_VEHTYPE;164.57;815.86
69.00;261.84;526;695446624#1_2;2.92;0.00;0.00;DEFAULT_VEHTYPE;193.45;832.03
69.00;261.79;543;695446624#1_1;3.92;0.00;0.00;DEFAULT_VEHTYPE;191.98;835.05
69.00;163.79;759;:cluster_2991819236_420249033_19_0;1.29;0.00;3.44;DEFAULT_VEHTYPE;179.66;841.15
69.00;353.61;9;-695429325#0_1;6.98;0.00;12.32;DEFAULT_VEHTYPE;185.84;810.68
70.00;81.97;142;695504114#2_0;11.15;0.00;0.00;DEFAULT_VEHTYPE;172.01;816.91
70.00;81.98;198;695504114#2_2;11.15;0.00;0.00;DEFAULT_VEHTYPE;171.07;823.24
70.00;261.86;450;695446624#1_0;3.77;0.00;0.00;DEFAULT_VEHTYPE;191.63;838.23
70.00;81.96;5;695504114#2_0;3.65;0.00;0.00;DEFAULT_VEHTYPE;164.57;815.86
70.00;261.84;526;695446624#1_2;2.92;0.00;0.00;DEFAULT_VEHTYPE;193.45;832.03
70.00;261.79;543;695446624#1_1;3.92;0.00;0.00;DEFAULT_VEHTYPE;191.98;835.05
70.00;95.21;759;:cluster_2991819236_420249033_25_0;2.13;0.00;3.18;DEFAULT_VEHTYPE;181.89;842.36
70.00;347.85;9;:cluster_2991819236_420249033_8_0;5.54;0.00;7.82;DEFAULT_VEHTYPE;184.42;818.36
71.00;81.97;142;695504114#2_0;11.15;0.00;0.00;DEFAULT_VEHTYPE;172.01;816.91
71.00;81.98;198;695504114#2_2;11.15;0.00;0.00;DEFAULT_VEHTYPE;171.07;823.24
71.00;261.86;450;695446624#1_0;3.77;0.00;0.00;DEFAULT_VEHTYPE;191.63;838.23
71.00;81.96;5;695504114#2_0;3.65;0.00;0.00;DEFAULT_VEHTYPE;164.57;815.86
